CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book
712544358,Existing Customer,48,M,3,Graduate,Married,$120K +,Gold,36
720306408,Existing Customer,50,F,2,High School,Single,Less than $40K,Blue,41
721488858,Existing Customer,53,M,3,Uneducated,Married,$60K - $80K,Silver,38
710771433,Existing Customer,48,M,1,Graduate,Single,$80K - $120K,Blue,36
708662583,Attrited Customer,41,M,3,Unknown,Married,$60K - $80K,Silver,29
717663033,Existing Customer,51,M,2,Uneducated,Single,$120K +,Blue,35
721524858,Existing Customer,51,F,2,Unknown,Married,Less than $40K,Blue,37
788778033,Existing Customer,39,F,2,College,Single,Less than $40K,Silver,20
708649683,Existing Customer,51,M,2,High School,Single,$60K - $80K,Blue,42
708770883,Existing Customer,43,M,2,Uneducated,Married,$80K - $120K,Blue,24
708152358,Attrited Customer,54,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36
719210133,Existing Customer,47,M,3,Uneducated,Single,$60K - $80K,Blue,35
714690633,Existing Customer,51,F,3,Graduate,Single,Less than $40K,Blue,36
719719158,Existing Customer,38,M,4,Post-Graduate,Single,$80K - $120K,Silver,36
712690458,Existing Customer,38,F,2,Uneducated,Married,Less than $40K,Blue,28
718758783,Existing Customer,44,F,4,Unknown,Single,Less than $40K,Silver,36
716947083,Existing Customer,32,M,3,High School,Single,$40K - $60K,Blue,36
709075533,Attrited Customer,41,M,5,Uneducated,Single,$80K - $120K,Blue,32
712952283,Existing Customer,50,M,3,Graduate,Married,$120K +,Blue,35
718799958,Existing Customer,60,F,1,Graduate,Married,Unknown,Blue,52
718663983,Existing Customer,38,F,1,Doctorate,Single,Less than $40K,Blue,36
789550458,Existing Customer,59,M,0,High School,Single,$40K - $60K,Silver,52
708226833,Existing Customer,53,M,1,High School,Married,$120K +,Gold,44
714361083,Attrited Customer,40,F,2,College,Single,Less than $40K,Blue,36
714608583,Attrited Customer,45,M,5,High School,Divorced,$120K +,Blue,36
710775483,Existing Customer,53,M,1,High School,Unknown,$40K - $60K,Blue,43
709410033,Existing Customer,56,M,2,High School,Unknown,$80K - $120K,Blue,36
717173358,Existing Customer,60,F,0,Graduate,Single,$40K - $60K,Blue,47
719773158,Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,36
771292233,Existing Customer,48,F,1,Unknown,Single,Less than $40K,Blue,36
756371058,Existing Customer,58,F,1,Unknown,Married,Less than $40K,Blue,40
709476033,Existing Customer,55,M,2,Uneducated,Married,$120K +,Blue,48
770560683,Existing Customer,51,M,1,Graduate,Married,$120K +,Gold,37
788766933,Existing Customer,46,M,2,Post-Graduate,Married,$80K - $120K,Blue,26
713550483,Existing Customer,45,M,4,Graduate,Unknown,$60K - $80K,Blue,33
709928358,Attrited Customer,40,M,3,Graduate,Single,$80K - $120K,Blue,20
713895633,Existing Customer,56,F,1,High School,Unknown,$40K - $60K,Blue,36
720471108,Existing Customer,34,F,4,High School,Single,Unknown,Silver,26
718192608,Existing Customer,48,M,3,Uneducated,Married,$60K - $80K,Blue,36
805485933,Existing Customer,45,F,3,Graduate,Married,Less than $40K,Blue,40
712517808,Existing Customer,42,M,5,High School,Married,$60K - $80K,Blue,36
780604083,Existing Customer,49,M,1,Unknown,Single,$60K - $80K,Blue,37
715311183,Existing Customer,35,M,2,Post-Graduate,Single,$60K - $80K,Blue,24
712265508,Attrited Customer,32,M,0,Post-Graduate,Single,$40K - $60K,Blue,14
715051608,Attrited Customer,34,M,2,High School,Single,$60K - $80K,Blue,36
757786608,Existing Customer,33,M,2,Post-Graduate,Single,$80K - $120K,Blue,24
714303483,Existing Customer,40,M,2,College,Married,$40K - $60K,Gold,31
718728108,Existing Customer,43,M,4,Uneducated,Married,$60K - $80K,Silver,30
710019933,Existing Customer,29,M,1,Uneducated,Single,$40K - $60K,Blue,22
812453283,Existing Customer,42,M,3,Graduate,Married,$40K - $60K,Blue,37
717439983,Attrited Customer,48,M,2,Graduate,Married,$80K - $120K,Blue,28
714391683,Attrited Customer,39,M,4,Unknown,Married,$60K - $80K,Gold,36
827901183,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,47
708841233,Attrited Customer,41,M,2,College,Married,$80K - $120K,Blue,33
710663508,Existing Customer,42,M,4,Uneducated,Married,$40K - $60K,Blue,33
716439258,Existing Customer,32,M,3,Graduate,Married,$60K - $80K,Blue,36
719610708,Existing Customer,43,M,1,Graduate,Married,$120K +,Blue,34
715026258,Existing Customer,50,M,1,Graduate,Married,$60K - $80K,Silver,37
711706458,Existing Customer,44,M,4,Doctorate,Married,$80K - $120K,Blue,27
712180308,Existing Customer,36,M,4,High School,Single,$120K +,Blue,36
802622733,Existing Customer,44,F,4,Uneducated,Single,$40K - $60K,Blue,34
778832883,Existing Customer,47,F,3,Post-Graduate,Married,Less than $40K,Blue,28
788671608,Existing Customer,45,F,4,College,Single,$40K - $60K,Gold,30
718023708,Existing Customer,53,F,2,Uneducated,Single,$40K - $60K,Blue,42
718692258,Existing Customer,43,M,3,Unknown,Married,$60K - $80K,Blue,34
718357458,Existing Customer,48,M,5,Unknown,Single,$60K - $80K,Blue,36
714003483,Existing Customer,37,M,1,Doctorate,Unknown,$60K - $80K,Blue,36
713632983,Attrited Customer,43,M,4,High School,Married,$80K - $120K,Blue,35
711008508,Existing Customer,59,M,2,Graduate,Single,$40K - $60K,Blue,50
815230458,Existing Customer,31,M,1,High School,Divorced,$40K - $60K,Silver,26
719612583,Attrited Customer,52,F,4,Uneducated,Divorced,Unknown,Blue,42
709514433,Existing Customer,41,M,3,High School,Married,$80K - $120K,Blue,33
815826708,Existing Customer,53,F,2,Unknown,Married,$40K - $60K,Blue,48
815520333,Existing Customer,55,M,3,High School,Married,$60K - $80K,Blue,50
718661958,Existing Customer,41,M,3,College,Married,$80K - $120K,Blue,28
788980983,Existing Customer,55,M,1,High School,Single,$80K - $120K,Blue,42
721171008,Existing Customer,31,F,1,Unknown,Married,Less than $40K,Silver,36
714682233,Existing Customer,48,M,3,Graduate,Married,$80K - $120K,Blue,43
720736608,Existing Customer,42,M,2,Graduate,Married,$60K - $80K,Blue,36
718333983,Attrited Customer,57,M,4,Unknown,Divorced,$120K +,Blue,36
772207683,Existing Customer,34,M,2,Graduate,Single,Less than $40K,Blue,23
714794133,Existing Customer,54,M,2,Uneducated,Married,$60K - $80K,Blue,45
756639708,Existing Customer,46,F,2,Unknown,Married,Unknown,Silver,39
713686008,Existing Customer,38,M,2,Graduate,Single,$60K - $80K,Blue,25
713475633,Existing Customer,40,M,5,Unknown,Single,$120K +,Silver,31
717518733,Attrited Customer,56,F,2,High School,Married,Less than $40K,Blue,46
712532058,Existing Customer,44,M,3,Post-Graduate,Married,$40K - $60K,Blue,36
789666333,Existing Customer,39,M,2,Graduate,Single,$60K - $80K,Blue,24
711422358,Existing Customer,42,M,5,Post-Graduate,Unknown,$40K - $60K,Blue,36
708510858,Existing Customer,60,F,1,Uneducated,Single,Less than $40K,Blue,47
767023308,Existing Customer,35,M,3,College,Unknown,$80K - $120K,Silver,29
789289383,Existing Customer,42,M,3,Graduate,Single,$80K - $120K,Silver,31
708805908,Attrited Customer,30,M,2,Graduate,Married,Less than $40K,Silver,18
710155158,Attrited Customer,37,M,2,Uneducated,Unknown,$80K - $120K,Blue,18
713330133,Existing Customer,37,F,1,Graduate,Married,Less than $40K,Blue,19
714403983,Existing Customer,43,M,2,Graduate,Single,$80K - $120K,Blue,36
720353808,Attrited Customer,34,M,3,High School,Unknown,$80K - $120K,Silver,21
710362233,Existing Customer,48,M,3,Unknown,Unknown,$80K - $120K,Platinum,40
771484908,Existing Customer,31,M,0,Graduate,Divorced,$80K - $120K,Silver,19
717047583,Attrited Customer,47,F,3,Doctorate,Married,Less than $40K,Blue,35
715694433,Existing Customer,51,M,1,Unknown,Single,$60K - $80K,Blue,22
793456983,Existing Customer,43,M,0,Post-Graduate,Single,$40K - $60K,Blue,37
715742658,Existing Customer,41,F,3,Graduate,Unknown,Less than $40K,Blue,13
715518783,Existing Customer,48,F,3,Graduate,Single,Less than $40K,Blue,36
779514558,Existing Customer,41,F,2,High School,Married,Less than $40K,Blue,24
720017958,Existing Customer,48,F,4,Unknown,Single,$40K - $60K,Blue,36
712895733,Attrited Customer,40,M,4,Uneducated,Single,$80K - $120K,Blue,36
719039283,Existing Customer,32,M,1,Uneducated,Married,$40K - $60K,Blue,36
719629308,Attrited Customer,55,F,2,Unknown,Single,Unknown,Silver,37
754443033,Attrited Customer,50,M,1,Graduate,Single,$80K - $120K,Silver,43
716159958,Existing Customer,49,M,2,Unknown,Married,$60K - $80K,Blue,36
712195383,Existing Customer,37,F,0,Doctorate,Single,Less than $40K,Blue,36
822885033,Existing Customer,31,M,1,High School,Married,$60K - $80K,Blue,24
716543433,Existing Customer,52,M,2,College,Married,$80K - $120K,Blue,36
717403158,Existing Customer,60,F,0,Uneducated,Single,Less than $40K,Blue,47
826065258,Existing Customer,35,F,2,Unknown,Divorced,Unknown,Blue,31
709397508,Existing Customer,48,M,1,Uneducated,Married,$60K - $80K,Blue,39
720748608,Attrited Customer,44,M,3,Graduate,Divorced,$40K - $60K,Blue,32
709823733,Attrited Customer,44,F,2,Graduate,Unknown,$40K - $60K,Blue,34
713542908,Existing Customer,31,M,2,Graduate,Single,Less than $40K,Blue,19
720512433,Attrited Customer,56,M,1,Uneducated,Single,$60K - $80K,Blue,36
713671158,Existing Customer,46,M,2,Uneducated,Single,$120K +,Blue,32
802449933,Existing Customer,29,M,1,Uneducated,Married,$40K - $60K,Blue,23
716723658,Existing Customer,37,F,2,Post-Graduate,Single,Less than $40K,Blue,28
710451708,Existing Customer,32,M,1,Graduate,Married,$40K - $60K,Blue,24
809540733,Existing Customer,52,M,2,High School,Married,$80K - $120K,Blue,47
716372358,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,47
710162133,Attrited Customer,41,M,4,Graduate,Married,$80K - $120K,Blue,36
710878308,Attrited Customer,50,F,4,Graduate,Single,Less than $40K,Blue,37
710262408,Existing Customer,29,M,1,Graduate,Married,$80K - $120K,Silver,36
713975433,Existing Customer,32,F,0,High School,Divorced,Less than $40K,Blue,25
771244383,Existing Customer,52,F,1,College,Unknown,Less than $40K,Blue,39
710405808,Existing Customer,48,M,2,Graduate,Divorced,Less than $40K,Blue,36
715542783,Existing Customer,33,F,2,Graduate,Married,Less than $40K,Blue,24
815840283,Existing Customer,51,F,2,Unknown,Married,Less than $40K,Blue,46
788908308,Existing Customer,46,M,2,High School,Single,$40K - $60K,Blue,32
789394833,Existing Customer,47,M,2,Unknown,Divorced,$80K - $120K,Blue,37
712609533,Existing Customer,32,M,1,Uneducated,Single,$80K - $120K,Blue,15
710237283,Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,38
770766633,Existing Customer,28,F,1,Post-Graduate,Single,Less than $40K,Blue,14
823837158,Existing Customer,44,M,3,Graduate,Single,$40K - $60K,Blue,40
712123008,Existing Customer,43,M,2,High School,Married,$60K - $80K,Blue,31
711727083,Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Blue,36
720033033,Existing Customer,53,F,2,Post-Graduate,Single,Unknown,Blue,41
787723758,Existing Customer,58,F,3,Unknown,Married,Less than $40K,Blue,48
770926158,Existing Customer,51,F,0,Doctorate,Single,Less than $40K,Blue,38
711360783,Existing Customer,39,F,0,College,Single,Less than $40K,Blue,36
708285108,Existing Customer,42,M,4,Graduate,Single,$40K - $60K,Blue,36
713390433,Attrited Customer,44,M,3,Graduate,Unknown,$60K - $80K,Gold,29
718096608,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,30
719094333,Existing Customer,46,M,4,Uneducated,Married,$80K - $120K,Blue,33
813764283,Existing Customer,39,M,3,High School,Married,$80K - $120K,Blue,34
713398158,Existing Customer,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,30
711227883,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,21
810040908,Existing Customer,42,F,3,High School,Single,Less than $40K,Blue,37
772640808,Existing Customer,38,F,1,College,Single,Less than $40K,Blue,28
784907658,Existing Customer,36,M,2,High School,Married,$80K - $120K,Blue,30
794692158,Existing Customer,43,F,3,High School,Unknown,$40K - $60K,Silver,25
718383183,Existing Customer,51,F,3,High School,Married,Less than $40K,Blue,39
721156758,Existing Customer,52,M,3,Graduate,Married,$60K - $80K,Blue,44
811793433,Existing Customer,50,F,3,Graduate,Divorced,Unknown,Silver,45
712010358,Attrited Customer,49,M,4,Graduate,Single,$80K - $120K,Blue,36
719420058,Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,26
809459733,Existing Customer,43,F,4,Unknown,Single,Less than $40K,Blue,38
798783858,Existing Customer,48,F,3,Unknown,Unknown,$40K - $60K,Blue,42
711432258,Attrited Customer,55,M,3,Graduate,Single,$60K - $80K,Blue,46
721294533,Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Blue,34
718425333,Existing Customer,45,M,4,Graduate,Married,$80K - $120K,Blue,32
714294183,Attrited Customer,54,M,1,Graduate,Divorced,$80K - $120K,Blue,44
714637908,Existing Customer,47,F,4,Unknown,Single,Less than $40K,Blue,36
712341933,Existing Customer,39,M,1,Graduate,Single,$60K - $80K,Gold,36
708332808,Existing Customer,47,M,2,Uneducated,Married,$40K - $60K,Blue,39
708354858,Attrited Customer,51,M,2,Unknown,Single,$120K +,Blue,42
766649283,Existing Customer,49,F,3,Graduate,Divorced,Unknown,Blue,42
817951083,Existing Customer,58,F,1,Unknown,Married,$40K - $60K,Silver,53
708301683,Attrited Customer,40,M,2,Uneducated,Married,$80K - $120K,Blue,30
713655108,Existing Customer,60,F,1,Graduate,Single,Less than $40K,Blue,45
714560358,Existing Customer,53,M,1,Unknown,Single,$40K - $60K,Blue,45
712113558,Attrited Customer,45,M,2,Graduate,Married,$80K - $120K,Blue,36
710603958,Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,36
720597108,Attrited Customer,48,F,3,Post-Graduate,Divorced,Less than $40K,Blue,36
713810658,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,36
721519908,Existing Customer,29,F,1,Uneducated,Single,Less than $40K,Blue,36
712025958,Existing Customer,42,M,4,Uneducated,Married,$80K - $120K,Silver,35
794740458,Existing Customer,45,F,3,Graduate,Married,Less than $40K,Silver,39
709814883,Existing Customer,45,F,2,High School,Single,Less than $40K,Platinum,36
719767683,Attrited Customer,46,M,0,College,Single,$80K - $120K,Blue,39
715321008,Attrited Customer,39,M,2,Unknown,Married,$120K +,Blue,36
710106933,Existing Customer,32,M,2,Uneducated,Single,$80K - $120K,Silver,20
716655858,Existing Customer,38,M,2,High School,Single,$80K - $120K,Blue,31
778260108,Existing Customer,50,F,4,Unknown,Married,$40K - $60K,Blue,41
713986908,Existing Customer,50,F,2,High School,Married,Unknown,Blue,40
780042633,Attrited Customer,37,F,2,Unknown,Married,Unknown,Silver,21
713269533,Attrited Customer,42,M,2,College,Single,$80K - $120K,Blue,36
713868033,Existing Customer,53,M,1,College,Married,$80K - $120K,Silver,36
708103608,Existing Customer,52,M,1,High School,Single,$60K - $80K,Blue,45
789684258,Attrited Customer,57,M,2,Post-Graduate,Single,$80K - $120K,Silver,43
779067408,Existing Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,27
712231308,Existing Customer,60,M,0,Graduate,Single,Less than $40K,Silver,47
761079783,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,33
787518258,Attrited Customer,49,M,3,Uneducated,Married,$120K +,Blue,38
717631908,Attrited Customer,56,M,2,Unknown,Married,Less than $40K,Blue,44
769396158,Attrited Customer,55,M,1,College,Single,$80K - $120K,Blue,43
713462508,Existing Customer,55,F,2,Graduate,Married,Unknown,Blue,41
716717733,Attrited Customer,55,F,3,Uneducated,Single,Less than $40K,Blue,47
709383933,Attrited Customer,31,M,2,Unknown,Unknown,$80K - $120K,Blue,18
717283008,Existing Customer,44,F,4,Graduate,Single,Unknown,Blue,36
793449333,Existing Customer,54,M,2,Graduate,Divorced,$80K - $120K,Blue,48
710873583,Existing Customer,58,M,1,Graduate,Married,$60K - $80K,Blue,48
718486608,Existing Customer,53,M,2,High School,Single,$120K +,Blue,36
716748483,Existing Customer,59,F,1,Uneducated,Married,$40K - $60K,Blue,36
715113933,Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,36
711160233,Existing Customer,32,M,1,High School,Married,$40K - $60K,Blue,19
715714458,Attrited Customer,48,M,5,Graduate,Single,$40K - $60K,Blue,38
709615458,Existing Customer,54,M,3,Graduate,Married,$120K +,Blue,44
719955558,Existing Customer,32,M,0,Unknown,Married,Less than $40K,Silver,24
713072358,Existing Customer,42,M,2,Graduate,Married,$80K - $120K,Silver,31
721402233,Existing Customer,42,M,3,Uneducated,Married,$120K +,Blue,28
713691633,Existing Customer,29,M,0,Post-Graduate,Married,Less than $40K,Blue,36
708866133,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,32
757256358,Existing Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,38
784868958,Existing Customer,56,F,1,High School,Married,Unknown,Blue,49
710845308,Existing Customer,46,M,4,High School,Married,$80K - $120K,Blue,36
719368533,Existing Customer,41,F,2,Doctorate,Married,Unknown,Silver,28
718337733,Existing Customer,50,F,2,Graduate,Married,Unknown,Gold,40
715132758,Existing Customer,52,F,2,College,Divorced,$40K - $60K,Gold,43
712556433,Existing Customer,52,F,2,Graduate,Married,$40K - $60K,Blue,43
718947558,Existing Customer,32,F,0,High School,Single,Unknown,Blue,21
710303208,Existing Customer,52,F,1,High School,Single,Less than $40K,Blue,40
804158583,Existing Customer,60,M,1,High School,Married,Less than $40K,Silver,55
711720408,Existing Customer,44,F,0,Unknown,Married,Less than $40K,Blue,34
715808808,Existing Customer,48,F,4,Uneducated,Married,Unknown,Blue,36
715076358,Attrited Customer,57,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36
718343058,Existing Customer,52,F,2,High School,Divorced,Less than $40K,Blue,40
769667583,Attrited Customer,34,M,3,Post-Graduate,Single,$40K - $60K,Blue,28
709013208,Existing Customer,40,M,2,Uneducated,Single,$80K - $120K,Blue,36
716004258,Existing Customer,45,M,4,High School,Single,$60K - $80K,Blue,35
715645908,Attrited Customer,59,M,0,High School,Single,$80K - $120K,Gold,48
717724233,Existing Customer,43,M,3,Unknown,Unknown,$80K - $120K,Blue,28
719850933,Existing Customer,30,M,2,College,Single,$60K - $80K,Blue,36
790131033,Existing Customer,38,F,1,High School,Married,Less than $40K,Blue,31
721211433,Existing Customer,42,M,4,Doctorate,Single,$60K - $80K,Blue,31
721290708,Existing Customer,50,M,1,Uneducated,Single,$60K - $80K,Blue,30
712107783,Existing Customer,49,M,4,College,Single,$60K - $80K,Blue,35
